id,date,restaurant_id,*,**,***
25503,2008-06-05,1JEbN7ER,0,0,0
8275,2010-03-24,7RO5wd3q,0,0,0
16505,2008-04-02,ekE4grO2,0,0,0
29162,2011-11-16,1JEb9mOR,0,0,0
30902,2013-10-17,WwOaB0EB,0,0,0
8140,2011-04-04,v5oJB7oB,0,0,0
26104,2013-04-03,B1oXLqoV,0,0,0
26098,2008-12-16,rJoQ9loV,0,0,0
19054,2012-01-18,B1oX2QEV,0,0,0
11323,2012-10-11,NbE1lzOJ,0,0,0
9952,2014-01-16,qN3gyzOA,0,0,0
31888,2011-08-11,ZBEn5vOY,0,0,0
7614,2010-02-17,8KoAN6O6,0,0,0
16514,2011-03-28,we39Qr3k,0,0,0
9192,2012-05-29,8x3zKQok,0,0,0
27206,2013-10-15,9JoPdvo8,0,0,0
19162,2012-04-06,8x3zQZEk,0,0,0
17115,2010-02-03,qN3gK03A,0,0,0
8782,2011-10-05,dj3d57o9,0,0,0
16109,2012-12-30,1m3Mx9EB,0,0,0
11513,2009-01-16,6Wo2XwE9,0,0,0
23505,2014-11-18,m0oWyPEG,0,0,0
19375,2010-05-21,njoZjQor,0,0,0
21225,2014-08-06,p038w8Em,0,0,0
10240,2009-07-22,V430q1oB,0,0,0
18020,2010-02-08,1JEbg73R,0,0,0
2866,2014-05-27,wmo7BG3q,0,0,0
5369,2010-01-20,8x3zBZ3k,0,0,0
22107,2014-04-02,rNo6gqO6,0,0,0
32356,2011-08-09,V430e1oB,0,0,0
8981,2014-03-20,ydEjx9oW,0,0,0
19731,2009-05-21,0j3L2NOr,0,0,0
18730,2012-12-30,eVOB5Loj,0,0,0
1705,2008-09-16,Y1EmzA3w,0,0,0
4856,2011-02-11,Pk3we2Od,0,0,0
12381,2011-03-18,we39lREk,0,0,0
23494,2011-09-06,njoZaY3r,0,0,0
22215,2007-02-27,7RO54Woq,0,0,0
14489,2012-01-19,wmo7pGOq,0,0,0
12426,2008-04-15,rNo62Jo6,0,0,0
4478,2011-03-09,njoZ0YEr,0,0,0
14045,2010-11-03,Y1EmAWEw,0,0,0
1235,2014-04-02,6K3lnvOz,0,0,0
28971,2011-10-13,Pk3w4xod,0,0,0
31837,2009-06-18,VpoGBA3r,0,0,0
2742,2012-06-07,8gOqZeE2,0,0,0
17206,2010-05-17,Y1EmNm3w,0,0,0
16819,2014-10-28,Y1EmJV3w,0,0,0
18947,2014-01-13,6Wo24gE9,0,0,0
22020,2008-06-11,dj3dGjE9,0,0,0
902,2015-03-20,6K3l7kEz,0,0,0
30669,2011-03-28,B1oXNlEV,0,0,0
4636,2009-01-09,KAoKvP3g,0,0,0
25271,2009-09-09,we39aR3k,0,0,0
6850,2008-04-07,V430BAOB,0,0,0
10637,2010-10-05,njoZjQor,0,0,0
14989,2012-01-04,B1oX2QEV,0,0,0
12624,2007-08-10,1m3MkLOB,0,0,0
29309,2012-12-18,0j3Lxq3r,0,0,0
10334,2012-09-24,rNo6gqO6,0,0,0
27287,2008-04-11,p038pX3m,0,0,0
10325,2008-10-08,njoZVDor,0,0,0
32849,2009-06-22,m0oW92EG,0,0,0
6958,2014-04-02,dj3dPN39,0,0,0
10772,2013-12-30,7RO5A6Oq,0,0,0
14400,2013-12-30,Y1Emx7Ow,0,0,0
28923,2009-07-07,B1oXvlEV,0,0,0
9649,2014-07-31,0ZEDYk3D,0,0,0
477,2013-12-30,V430g1EB,0,0,0
6800,2012-11-07,6VOpy5EL,0,0,0
5304,2009-06-02,ZBEngr3Y,0,0,0
22534,2012-08-17,8xEx44E0,0,0,0
14944,2009-02-20,6VOpwdoL,0,0,0
30816,2010-06-04,Pk3wz5Ed,0,0,0
19346,2008-08-20,V430b5OB,0,0,0
16009,2012-06-25,Y1Em5WEw,0,0,0
26591,2010-02-01,NbE1Bk3J,0,0,0
25095,2009-02-25,6Wo2Jwo9,0,0,0
562,2008-10-14,njoZ1D3r,0,0,0
7643,2007-08-15,p038D3md,0,0,0
26040,2008-10-01,1JEb1ORY,0,0,0
14212,2010-09-07,v5oJVroB,0,0,0
2400,2012-09-24,eVOBLr3j,0,0,0
12103,2009-01-23,njoZX1Er,0,0,0
25391,2010-02-18,9JoPqZO8,0,0,0
8725,2013-12-30,wmo7BG3q,0,0,0
12850,2008-06-12,wmo7W2oq,0,0,0
28490,2011-07-29,geEVDeoz,0,0,0
21675,2009-09-23,6Wo2vGo9,0,0,0
17858,2011-07-29,wmo749Oq,0,0,0
22815,2012-03-28,p038p43m,0,0,0
23132,2010-10-21,ekE4Qz32,0,0,0
15143,2013-03-05,WwOaaNOB,0,0,0
9615,2008-07-03,geEVyeOz,0,0,0
26230,2007-04-11,B1oXKN3V,0,0,0
14786,2010-10-20,8x3zZz3k,0,0,0
640,2012-01-06,Pk3wjxEd,0,0,0
33537,2011-07-15,1JEbGQ3R,0,0,0
14391,2013-05-13,ekE4X0E2,0,0,0
15767,2009-04-09,rNo6w6O6,0,0,0
20276,2007-11-30,1m3MqD3B,0,0,0
17254,2010-07-23,8x3zDbOk,0,0,0
31598,2010-12-21,Y1EmPJOw,0,0,0
30372,2007-11-23,Pk3w4wod,0,0,0
22508,2011-05-05,njoZ9y3r,0,0,0
690,2010-08-02,geEVRzEz,0,0,0
8892,2009-05-22,6Wo2W8O9,0,0,0
22362,2014-05-28,rJoQkrEV,0,0,0
19506,2011-05-13,we3905Ek,0,0,0
19479,2013-09-24,we392Nok,0,0,0
10127,2012-06-04,ydEjeOW0,0,0,0
30917,2014-02-26,N6Ok0qEx,0,0,0
6682,2011-07-05,geEVLzoz,0,0,0
4596,2015-03-04,eVOBzpOj,0,0,0
21631,2011-08-03,dj3dB5O9,0,0,0
26339,2010-02-12,p038NGOm,0,0,0
31484,2010-03-24,qN3gdzoA,0,0,0
10930,2010-07-22,nkOvXV3B,0,0,0
13528,2013-09-26,we39KlOk,0,0,0
10542,2013-03-12,Pk3wBaEd,0,0,0
10128,2007-10-26,8gOqGA32,0,0,0
4765,2011-04-11,1m3Mw9OB,0,0,0
4135,2013-12-30,p0382zOm,0,0,0
13021,2010-05-05,njoZxAEr,0,0,0
15667,2013-01-28,geEVjvEz,0,0,0
28514,2010-01-28,xWoYMGoK,0,0,0
1748,2012-05-08,WeEeeVEa,0,0,0
3833,2012-10-17,0ZEDj7oD,0,0,0
15844,2013-07-26,JBEy91E8,0,0,0
24532,2012-10-01,9JoPrdE8,0,0,0
5243,2013-10-07,XJ3rpQOR,0,0,0
16762,2008-04-16,XJ3rwWoR,0,0,0
21585,2007-08-06,NbE1p8OJ,0,0,0
9805,2010-07-16,wmo71vEq,0,0,0
30838,2014-01-16,8gOqZeE2,0,0,0
1994,2012-09-24,m0oWPQOG,0,0,0
17556,2009-02-19,xWoYYAoK,0,0,0
4238,2009-08-05,njoZ7yOr,0,0,0
9297,2014-11-07,nkOvZZOB,0,0,0
21649,2013-01-03,8xEx930k,0,0,0
3597,2012-01-18,ekE4Az32,0,0,0
23519,2008-11-20,0ZEDrGoD,0,0,0
7992,2013-12-30,V430J2OB,0,0,0
33775,2012-03-21,1m3MYZ3B,0,0,0
5167,2008-09-26,p038w8Em,0,0,0
15223,2013-06-18,we39KZOk,0,0,0
29562,2012-03-09,V430BAOB,0,0,0
8581,2008-03-10,7RO5NdEq,0,0,0
17305,2014-02-07,8x3znL3k,0,0,0
28208,2010-03-08,ekE4VZo2,0,0,0
9795,2007-07-12,p0381eom,0,0,0
27598,2010-07-06,v5oJwbOB,0,0,0
18613,2009-05-26,0ZEDrGoD,0,0,0
6912,2009-05-04,9JoP8jo8,0,0,0
9061,2007-07-03,JGoNvboL,0,0,0
946,2012-04-20,KAoKrB3g,0,0,0
31688,2012-12-06,8xExNno0,0,0,0
26983,2008-12-12,WeEeDrOa,0,0,0
19499,2010-05-06,dj3dBLO9,0,0,0
19427,2013-12-30,6K3lLe3z,0,0,0
29630,2011-03-07,NbE1xaOJ,0,0,0
26664,2014-11-24,WeEegaoa,0,0,0
6694,2011-03-30,xWoYYAoK,0,0,0
15106,2011-11-18,v5oJKbOB,0,0,0
25343,2007-02-27,v5oJJJoB,0,0,0
7381,2014-06-05,1m3MJDoB,0,0,0
30675,2011-06-08,njoZdJEr,0,0,0
11040,2013-04-17,B1oXxQoV,0,0,0
29172,2009-12-03,Pk3w4wod,0,0,0
18752,2012-12-30,geEVRzEz,0,0,0
15086,2015-02-17,0ZEDBxoD,0,0,0
20425,2013-12-30,7RO5aAOq,0,0,0
19191,2009-02-02,7RO51AOq,0,0,0
9222,2008-09-09,8KoAjKO6,0,0,0
12563,2012-05-15,8gOqdMo2,0,0,0
13941,2011-01-18,JBEyamE8,0,0,0
9859,2012-12-04,Y1EmZ93w,0,0,0
23373,2011-11-23,8gOqD4o2,0,0,0
21712,2007-05-23,1JEbP4oR,0,0,0
8063,2011-04-14,8x3z7Rok,0,0,0
7064,2013-09-11,nkOva8oB,0,0,0
7254,2013-07-22,Pk3wmwOd,0,0,0
23646,2010-08-20,wmo76P3q,0,0,0
26326,2013-12-06,Y1EmLmOw,0,0,0
4505,2008-09-09,6VOpkmoL,0,0,0
1664,2012-03-22,p038VvOm,0,0,0
4099,2015-01-15,B1oXD1oV,0,0,0
21565,2010-01-22,JBEy2B38,0,0,0
23522,2014-06-18,v5oJmd3B,0,0,0
1651,2007-02-14,geEVRzEz,0,0,0
31306,2011-07-13,p0380g3m,0,0,0
5244,2012-12-30,8xEx44E0,0,0,0
29424,2012-01-17,WwOaJNEB,0,0,0
11518,2013-12-30,KAoKa9Eg,0,0,0
28220,2013-04-22,rJoQzAOV,0,0,0
25675,2010-05-13,Pk3wQqOd,0,0,0
17683,2011-08-24,rJoQPv3V,0,0,0
10689,2012-12-30,NbE11REJ,0,0,0
26577,2012-11-07,wmo77doq,0,0,0
12841,2011-12-16,p038YGom,0,0,0
3554,2013-06-26,p038VvOm,0,0,0
17610,2013-09-03,B1oXqYOV,0,0,0
25880,2010-01-01,0j3LNaOr,0,0,0
152,2014-09-26,Pk3wvaEd,0,0,0
32209,2010-11-10,Y1Em5WEw,0,0,0
19461,2013-03-01,JGoNxaEL,0,0,0
1075,2008-12-23,B1oXWY3V,0,0,0
24864,2012-12-30,8x3z8bOk,0,0,0
28114,2008-06-09,9JoPJ0E8,0,0,0
26356,2012-04-30,XJ3r0YOR,0,0,0
5853,2013-02-04,dj3dBLO9,0,0,0
23738,2007-06-07,WeEeWdoa,0,0,0
33752,2010-06-24,ekE48ZE2,0,0,0
12605,2010-08-12,eVOBnpOj,0,0,0
27466,2011-07-19,m0oW1gEG,0,0,0
20213,2010-05-20,6K3lb9Oz,0,0,0
29577,2008-12-17,6VOpgQoL,0,0,0
4366,2014-06-05,Pk3wqxOd,0,0,0
16889,2013-12-30,NbE12N3J,0,0,0
2721,2012-06-13,JBEyrV38,0,0,0
3248,2009-07-24,8gOqZeE2,0,0,0
11255,2010-02-12,NbE1wPoJ,0,0,0
13600,2009-03-16,7RO5KX3q,0,0,0
19643,2009-08-13,rJoQqroV,0,0,0
7005,2012-12-30,ZBEnaqOY,0,0,0
14088,2011-03-15,lnORmdoN,0,0,0
32545,2012-12-04,lnOR6LON,0,0,0
27925,2008-03-06,qN3gjQEA,0,0,0
19214,2010-10-21,8xExn7o0,0,0,0
12878,2008-02-22,dj3dLK39,0,0,0
24753,2009-12-21,0j3L2NOr,0,0,0
12047,2008-05-20,WeEewoab,0,0,0
24273,2013-08-16,WeEeZe3a,0,0,0
5575,2013-01-24,njoZeb3r,0,0,0
20963,2013-12-30,8KoA9Ko6,0,0,0
21117,2009-10-09,njoZqQ3r,0,0,0
29230,2014-11-06,rJoQmroV,0,0,0
510,2007-05-24,ydEjW23W,0,0,0
23497,2014-10-24,Y1EmymEw,0,0,0
15304,2008-08-25,V430BAOB,0,0,0
32429,2008-11-06,WwOayBOB,0,0,0
20657,2013-10-10,eVOBJkOj,0,0,0
25670,2014-12-12,6Wo2XwE9,0,0,0
18126,2010-08-11,0j3LRMOr,0,0,0
4572,2007-07-25,8gOqj5E2,0,0,0
22808,2013-08-14,njoZgbOr,0,0,0
13791,2008-09-30,1JEbk73R,0,0,0
28288,2014-02-24,Pk3ww93d,0,0,0
21350,2008-10-22,6K3lW6Ez,0,0,0
20729,2010-02-01,1m3MdZEB,0,0,0
26335,2010-06-03,qN3gjQEA,0,0,0
22550,2007-07-06,6Wo2LYE9,0,0,0
19611,2013-08-07,8gOq9MO2,0,0,0
14340,2012-12-26,6K3lQKoz,0,0,0
3897,2007-05-22,dj3dr7O9,0,0,0
31763,2010-05-24,6VOpYlEL,0,0,0
18671,2010-12-15,6Wo2y539,0,0,0
3453,2007-10-31,V4300A3B,0,0,0
451,2014-06-12,8KoAaqo6,0,0,0
12183,2008-10-29,geEVRzEz,0,0,0
15277,2009-07-30,0ZED0WED,0,0,0
18384,2013-11-21,Pk3wga3d,0,0,0
31334,2014-05-23,nkOvn7OB,0,0,0
6691,2009-10-13,8KoAApo6,0,0,0
31691,2012-06-05,NbE1aNEJ,0,0,0
29895,2008-03-13,nkOvMZoB,0,0,0
9951,2010-01-12,njoZw1Or,0,0,0
7441,2008-06-26,we39Qv3k,0,0,0
9956,2009-03-13,6VOp2B3L,0,0,0
23202,2008-12-11,XJ3rKZoR,0,0,0
16399,2010-01-29,V430yAoB,0,0,0
29640,2014-09-24,1m3MJ6oB,0,0,0
4410,2008-10-09,geEVVdEz,0,0,0
29115,2013-01-04,m0oWz13G,0,0,0
26150,2012-04-27,ydEjAeOW,0,0,0
23383,2014-03-10,p0381vom,0,0,0
7429,2010-05-24,v5oJ1j3B,0,0,0
5691,2011-09-19,8KoAN6O6,0,0,0
26623,2012-01-16,8gOqD4o2,0,0,0
10157,2012-07-30,8KoAwzE6,0,0,0
26128,2008-05-15,0ZEDQG3D,0,0,0
28045,2013-12-30,B1oXqQOV,0,0,0
31399,2012-03-07,Y1EmWmow,0,0,0
7764,2008-04-02,dj3d6LO9,0,0,0
13335,2015-02-23,6Wo2B6o9,0,0,0
14858,2011-02-04,XJ3rKZoR,0,0,0
22770,2008-10-30,Y1EmbA3w,0,0,0
23549,2011-03-02,njoZNBor,0,0,0
4623,2011-10-18,WeEeQWEa,0,0,0
19777,2010-04-15,6VOpwdoL,0,0,0
8617,2014-09-03,8x3zx2Ok,0,0,0
32283,2011-09-06,njoZX1Er,0,0,0
11674,2011-03-10,XJ3r4qOR,0,0,0
12276,2008-11-21,lnORRnON,0,0,0
6384,2011-12-30,we392Nok,0,0,0
32555,2008-12-10,NbE1xaOJ,0,0,0
29537,2010-04-22,0ZEDWxOD,0,0,0
10185,2015-02-13,qN3gzgEA,0,0,0
28508,2009-03-19,8gOqM0O2,0,0,0
22168,2013-10-18,WeEeAWEa,0,0,0
25172,2013-12-30,Y1EmAEwG,0,0,0
16977,2013-06-04,Y1EmNn3w,0,0,0
2290,2011-10-04,lnORDD3N,0,0,0
14787,2014-11-17,JBEymJE8,0,0,0
14032,2007-06-05,wmo7qbEq,0,0,0
15459,2014-04-15,Y1Emwnow,0,0,0
10297,2014-09-17,p038eeom,0,0,0
31737,2010-10-12,wmo7lROq,0,0,0
22518,2014-12-23,Y1EmLmOw,0,0,0
4776,2009-09-01,NbE1rN3J,0,0,0
5804,2013-04-26,8xExy630,0,0,0
11270,2013-10-04,rNo6G0O6,0,0,0
23349,2010-03-02,ydEjeOW0,0,0,0
30322,2008-08-14,9JoPMdO8,0,0,0
26471,2011-05-05,7RO5gn3q,0,0,0
8244,2009-10-05,JGoN5k3L,0,0,0
13417,2013-04-26,7RO51AOq,0,0,0
26581,2008-09-10,0ZED7GOD,0,0,0
18740,2007-10-31,WeEeqwEa,0,0,0
3159,2008-06-20,8x3z2Z3k,0,0,0
18065,2013-07-30,ekE44YE2,0,0,0
7814,2009-02-25,6K3lAvoz,0,0,0
16778,2011-10-11,wmo7X9Oq,0,0,0
26557,2009-09-30,rJoQQvoV,0,0,0
8448,2014-01-07,0ZEDdkED,0,0,0
15548,2011-12-22,6K3l7kEz,0,0,0
30922,2011-10-28,0j3Lqjor,0,0,0
32684,2009-08-21,eVOBgpEj,0,0,0
33754,2011-12-19,we3900Ek,0,0,0
17712,2011-02-10,WeEeAWEa,0,0,0
4602,2007-03-27,NbE1jm3J,0,0,0
9188,2009-02-05,dj3dBLO9,0,0,0
23242,2010-03-31,geEVJzEz,0,0,0
20811,2009-07-17,xWoYNjOK,0,0,0
21911,2011-07-15,geEVLzoz,0,0,0
29753,2012-12-30,6VOp1aEL,0,0,0
26364,2012-06-11,Y1EmanEw,0,0,0
31006,2008-03-10,we39eD3k,0,0,0
30180,2012-10-09,1m3MVYoB,0,0,0
8826,2009-04-23,nkOveLoB,0,0,0
12912,2012-03-08,8xExZeo0,0,0,0
4173,2012-12-30,7RO5gn3q,0,0,0
21782,2011-05-12,6VOpeBEL,0,0,0
33531,2010-03-11,qN3gGM3A,0,0,0
29524,2013-06-19,wmo75jEq,0,0,0
16236,2012-02-07,dj3dKKE9,0,0,0
7800,2013-08-28,rNo6gqO6,0,0,0
10965,2007-07-06,wmo7JR3q,0,0,0
5820,2008-06-03,8xEx1730,0,0,0
17150,2008-01-24,1m3MKyOB,0,0,0
18589,2014-10-10,Pk3wbKEd,0,0,0
19104,2013-03-26,p038BDOm,0,0,0
19209,2009-03-27,7RO5edOq,0,0,0
15344,2015-01-20,B1oXMDOV,0,0,0
9765,2011-03-15,p038ZeOm,0,0,0
27464,2012-05-10,B1oXBmEV,0,0,0
31680,2008-12-17,rNo62Jo6,0,0,0
2608,2007-08-22,WwOaqBOB,0,0,0
16409,2011-06-22,Pk3w9DOd,0,0,0
33455,2013-12-30,ekE4eK32,0,0,0
5286,2011-12-08,rNo6e036,0,0,0
11972,2012-08-02,6K3lLk3z,0,0,0
80,2010-10-07,NbE1jm3J,0,0,0
10431,2012-10-18,wmo7R73q,0,0,0
19050,2010-04-13,v5oJWyOB,0,0,0
1388,2011-12-16,ZBEnwG3Y,0,0,0
29245,2011-12-23,1JEbAeOR,0,0,0
25446,2012-04-20,1m3MQn3B,0,0,0
20337,2013-05-10,1JEbd4oR,0,0,0
13652,2013-03-28,rJoQA9oV,0,0,0
4349,2010-01-28,6K3l7kEz,0,0,0
19292,2007-01-10,v5oJyJ3B,0,0,0
4498,2014-04-15,B1oXBmEV,0,0,0
28226,2008-02-21,KAoKGRog,0,0,0
1641,2011-08-11,8x3zx7Ok,0,0,0
6896,2013-01-14,B1oXl1oV,0,0,0
28928,2009-07-02,qN3gZBEA,0,0,0
7790,2010-04-15,JBEy0aO8,0,0,0
7598,2012-05-14,eVOB0r3j,0,0,0
10744,2010-05-25,xWoYraOK,0,0,0
4358,2011-03-18,1m3MQn3B,0,0,0
12390,2010-03-09,ekE4kYO2,0,0,0
32231,2014-11-13,V4305yoB,0,0,0
7938,2013-01-25,ZBEnpYoY,0,0,0
8143,2012-07-24,NbE1ZJ3J,0,0,0
16029,2009-08-24,m0oWgloG,0,0,0
20634,2009-01-09,p038xX3m,0,0,0
2780,2013-07-23,9JoPW538,0,0,0
17160,2011-09-28,8x3zJL3k,0,0,0
17706,2013-09-25,1JEbqeOR,0,0,0
25690,2015-03-05,XJ3rlmOR,0,0,0
13701,2007-12-14,8x3zPZOk,0,0,0
9637,2007-02-13,njoZ1D3r,0,0,0
7785,2014-06-05,JGoN6YoL,0,0,0
1629,2009-04-02,wmo7DbOq,0,0,0
14295,2012-02-29,0j3LVqOr,0,0,0
5927,2013-01-16,V430N1OB,0,0,0
2796,2012-02-16,8xExm730,0,0,0
23946,2014-08-28,rNo6yJ36,0,0,0
13949,2009-12-22,JGoNvboL,0,0,0
1844,2011-10-11,8xExWyO0,0,0,0
26299,2011-05-19,v5oJQ13B,0,0,0
1278,2013-12-30,njoZzYor,0,0,0
28542,2013-08-05,m0oWrz3G,0,0,0
29508,2011-10-26,nkOvXV3B,0,0,0
8375,2010-03-24,8gOqke32,0,0,0
20926,2013-04-22,rJoQ6WOV,0,0,0
2867,2012-07-23,8x3z2Y3k,0,0,0
8390,2009-05-15,wmo7jP3q,0,0,0
20555,2011-03-11,JBEyAaE8,0,0,0
26563,2012-08-13,p038m8om,0,0,0
31923,2009-08-25,6VOprd3L,0,0,0
1673,2014-12-10,0j3Lpj3r,0,0,0
7776,2014-09-09,xWoY5roK,0,0,0
27710,2009-09-08,JGoNzdoL,0,0,0
12076,2012-05-03,V430b5OB,0,0,0
13589,2009-09-18,8x3z47Ok,0,0,0
24338,2012-12-30,Y1EmAEwG,0,0,0
2615,2012-08-23,qN3gLMoA,0,0,0
4337,2014-10-21,Y1EmK7ow,0,0,0
32300,2010-03-08,ydEjLgoW,0,0,0
11442,2009-11-09,eVOBbJOj,0,0,0
18157,2008-10-30,njoZLBEr,0,0,0
8242,2012-04-10,0ZEDKkOD,0,0,0
33678,2011-04-28,6VOpxbOL,0,0,0
11922,2013-11-14,rNo6v6o6,0,0,0
32763,2011-05-10,v5oJ2JoB,0,0,0
8424,2008-02-04,0ZEDGWOD,0,0,0
31997,2012-02-01,1JEbKN3R,0,0,0
14624,2008-09-29,xWoYzMOK,0,0,0
24827,2012-09-14,eVOBGeEj,0,0,0
10591,2009-05-04,ydEj27EW,0,0,0
26632,2009-06-12,Y1Em7Wow,0,0,0
24376,2013-11-25,p038rzOm,0,0,0
6170,2015-01-06,eVOBxw3j,0,0,0
19159,2014-10-28,m0oWW2oG,0,0,0
21067,2007-08-13,VpoGGAor,0,0,0
4464,2010-03-16,NbE1V83J,0,0,0
11197,2012-02-03,B1oX8moV,0,0,0
10532,2009-10-23,WeEedMOa,0,0,0
2047,2013-12-30,8gOq54O2,0,0,0
26211,2009-01-07,we39lDEk,0,0,0
1581,2008-09-22,WwOa2NEB,0,0,0
10670,2013-12-03,VpoGArEr,0,0,0
17769,2007-11-30,1JEbpMoR,0,0,0
20197,2008-12-05,WwOazzEB,0,0,0
822,2012-12-30,geEVYZOz,0,0,0
27144,2009-10-28,qN3gb2EA,0,0,0
28210,2013-04-16,geEVK53z,0,0,0
10961,2008-01-03,ZBEn7W3Y,0,0,0
2389,2008-05-27,9JoPAZO8,0,0,0
30725,2014-07-10,KAoKyPEg,0,0,0
1434,2012-01-26,rNo65X36,0,0,0
20215,2010-02-04,N6OkVvox,0,0,0
4279,2011-08-26,p0381eom,0,0,0
7573,2013-12-19,WwOayBOB,0,0,0
11741,2014-10-02,B1oXaYOV,0,0,0
23845,2010-01-25,8xExxnE0,0,0,0
20718,2007-12-17,wmo7yPEq,0,0,0
14864,2012-11-05,0j3LnjOr,0,0,0
13974,2008-01-07,0ZED8pED,0,0,0
11010,2010-06-14,8x3zPZOk,0,0,0
6728,2010-04-20,JBEymJE8,0,0,0
1177,2007-11-27,Y1Em1GEw,0,0,0
10944,2011-04-04,we3900Ek,0,0,0
24624,2008-04-09,Pk3wJwEd,0,0,0
29862,2012-10-22,we392Nok,0,0,0
23089,2009-06-23,dj3daao9,0,0,0
30461,2012-12-26,1JEb4JoR,0,0,0
17642,2013-08-15,KAoKvP3g,0,0,0
11163,2009-10-26,JGoNea3L,0,0,0
31707,2010-02-23,0j3LeMor,0,0,0
2551,2014-10-20,KAoKnZ3g,0,0,0
25180,2007-02-16,VpoGrg3r,0,0,0
20753,2013-05-01,B1oXBmEV,0,0,0
21063,2011-12-09,0ZEDGWOD,0,0,0
28076,2014-04-30,njoZKbOr,0,0,0
29408,2012-12-30,m0oWxROG,0,0,0
27282,2008-02-05,6VOpvj3L,0,0,0
9004,2008-05-09,wmo7X9Oq,0,0,0
26249,2012-06-15,VpoGawEr,0,0,0
4277,2013-10-24,rNo6lgE6,0,0,0
6920,2013-03-27,rJoQdL3V,0,0,0
15091,2007-11-30,qN3gJ2EA,0,0,0
28627,2009-04-14,1m3MkLOB,0,0,0
18841,2010-03-05,B1oX8moV,0,0,0
24052,2010-01-07,nkOvXV3B,0,0,0
5971,2009-07-13,njoZZ1or,0,0,0
20716,2009-07-27,WwOa8VoB,0,0,0
20931,2007-02-08,6Wo2vGo9,0,0,0
22360,2013-04-30,6VOpy5EL,0,0,0
29157,2009-12-11,0j3L0L3r,0,0,0
11451,2007-12-14,KAoKNP3g,0,0,0
25045,2012-12-30,JBEyKRo8,0,0,0
11141,2013-09-09,rNo6NKo6,0,0,0
15980,2013-12-30,6Wo2d8E9,0,0,0
12041,2009-06-10,eVOB8w3j,0,0,0
8799,2010-03-30,njoZl1Er,0,0,0
7884,2007-07-19,8x3z2Z3k,0,0,0
16757,2011-10-31,NbE1vJ3J,0,0,0
23399,2010-08-19,eVOBL3jr,0,0,0
9798,2012-08-06,8gOq2DE2,0,0,0
21018,2009-08-21,Pk3wxVod,0,0,0
31805,2013-06-05,WwOaB0EB,0,0,0
22138,2008-06-02,wmo7gboq,0,0,0
31740,2007-06-06,p038m8om,0,0,0
28435,2008-10-02,JBEyzV38,0,0,0
5555,2011-01-28,8x3zgYok,0,0,0
7735,2011-05-10,NbE19kEJ,0,0,0
11220,2013-05-08,qN3g4JoA,0,0,0
10075,2012-12-30,8gOqY0O2,0,0,0
5676,2007-03-22,8gOqGA32,0,0,0
17411,2010-05-18,WwOaPzoB,0,0,0
22233,2012-05-29,7RO5YrOq,0,0,0
27731,2012-04-05,1m3ML6EB,0,0,0
21276,2012-04-22,7RO5DXoq,0,0,0
5829,2008-05-01,NbE1yJEJ,0,0,0
26183,2011-02-22,8xExP9E0,0,0,0
9665,2012-05-22,WwOa7d3B,0,0,0
16830,2009-01-27,XJ3r0YOR,0,0,0
27895,2011-06-22,ZBEnNqEY,0,0,0
8090,2014-10-27,VpoGBA3r,0,0,0
27401,2009-11-06,0j3LZNOr,0,0,0
20463,2008-06-16,dj3dGjE9,0,0,0
31629,2009-05-18,ydEj27EW,0,0,0
4296,2013-12-30,6K3lJeOz,0,0,0
31572,2014-05-16,ydEjV9EW,0,0,0
29369,2009-11-03,xWoYbaOK,0,0,0
23126,2013-08-01,6K3l1xoz,0,0,0
12730,2012-02-06,p038lg3m,0,0,0
24180,2014-07-10,WwOaKB3B,0,0,0
8092,2014-10-21,8KoAReO6,0,0,0
5831,2012-05-10,xWoYDr3K,0,0,0
33687,2008-08-20,1JEb9mOR,0,0,0
32673,2008-09-11,8gOqw432,0,0,0
32320,2011-07-27,8x3zBZ3k,0,0,0
27197,2012-03-15,WeEeAWEa,0,0,0
13338,2013-03-04,KAoKxdOg,0,0,0
7430,2010-01-20,rJoQnlOV,0,0,0
20107,2012-07-06,VpoGmwEr,0,0,0
26569,2007-08-20,NbE18OJ2,0,0,0
23908,2007-04-30,rNo6LXE6,0,0,0
25755,2007-07-09,6K3lwvEz,0,0,0
18941,2012-03-21,XJ3r5ZER,0,0,0
19303,2013-06-03,Y1EmxWOw,0,0,0
32238,2015-03-16,V430b5OB,0,0,0
2132,2010-02-03,Y1Em57Ew,0,0,0
14129,2011-09-01,V430M7oB,0,0,0
11290,2014-05-09,8xExay30,0,0,0
28947,2015-02-17,B1oXNlEV,0,0,0
52,2012-09-13,KAoK4KOg,0,0,0
1276,2013-09-20,ZBEn2EYb,0,0,0
33152,2012-09-28,qN3gR1EA,0,0,0
4741,2012-05-31,rNo66Ko6,0,0,0
6103,2010-01-04,dj3dNLO9,0,0,0
20249,2011-05-02,VpoGxROr,0,0,0
22166,2010-06-29,rNo6yJ36,0,0,0
4006,2013-12-30,0ZED8pED,0,0,0
16056,2011-11-23,p038ZeOm,0,0,0
31911,2013-12-30,B1oXl1oV,0,0,0
595,2012-05-21,v5oJWyOB,0,0,0
27012,2010-11-08,8gOqDo2L,0,0,0
2288,2007-01-30,6VOpy5EL,0,0,0
715,2007-12-04,v5oJ1j3B,0,0,0
11961,2012-08-21,8gOqDo2L,0,0,0
1636,2013-11-20,ZBEnNqEY,0,0,0
