id,date,restaurant_id,*,**,***
66227,2015-06-25,WwOaB0EB,0.0,0.0,0.0
71408,2015-06-25,8xEx930k,0.0,0.0,0.0
9751,2015-06-25,nkOv1loB,0.0,0.0,0.0
13716,2015-06-25,V430yAoB,0.0,0.0,0.0
17867,2015-06-25,VpoGPPOr,0.0,0.0,0.0
37238,2015-06-25,rJoQPv3V,0.0,0.0,0.0
34383,2015-06-25,6K3le8oz,0.0,0.0,0.0
49956,2015-06-25,6Wo2r6o9,0.0,0.0,0.0
16398,2015-06-25,1JEbpMoR,0.0,0.0,0.0
57235,2015-06-25,7RO5XVoq,0.0,0.0,0.0
71157,2015-06-25,B1oXwN3V,0.0,0.0,0.0
9387,2015-06-25,0j3Llq3r,0.0,0.0,0.0
57007,2015-06-25,6Wo20NE9,0.0,0.0,0.0
5664,2015-06-25,geEVVkEz,0.0,0.0,0.0
50917,2015-06-25,0j3LVqOr,0.0,0.0,0.0
4393,2015-06-25,JBEyXBO8,0.0,0.0,0.0
17004,2015-06-25,m0oWZP3G,0.0,0.0,0.0
29490,2015-06-25,6VOp0NOL,0.0,0.0,0.0
24533,2015-06-25,8gOqGA32,0.0,0.0,0.0
53076,2015-06-25,lnOR2aON,0.0,0.0,0.0
7362,2015-06-25,eVOB0r3j,0.0,0.0,0.0
30364,2015-06-25,rJoQj0OV,0.0,0.0,0.0
11040,2015-06-25,9JoPJ0E8,0.0,0.0,0.0
64063,2015-06-25,WwOapwoB,0.0,0.0,0.0
65724,2015-06-25,1m3MMn3B,0.0,0.0,0.0
4378,2015-06-25,JGoNNaoL,0.0,0.0,0.0
11937,2015-06-25,8x3znL3k,0.0,0.0,0.0
13921,2015-06-25,B1oXjdEV,0.0,0.0,0.0
21885,2015-06-25,njoZQX3r,0.0,0.0,0.0
68864,2015-06-25,xWoY093K,0.0,0.0,0.0
33765,2015-06-25,v5oJbyoB,0.0,0.0,0.0
45961,2015-06-25,V430Q5oB,0.0,0.0,0.0
38731,2015-06-25,we392Nok,0.0,0.0,0.0
42808,2015-06-25,Pk3wPaod,0.0,0.0,0.0
30127,2015-06-25,7RO5ZNEq,0.0,0.0,0.0
45251,2015-06-25,V430BAOB,0.0,0.0,0.0
33599,2015-06-25,NbE16z3J,0.0,0.0,0.0
19211,2015-06-25,lnOR0G3N,0.0,0.0,0.0
25961,2015-06-25,ydEjYdOW,0.0,0.0,0.0
6580,2015-06-25,6Wo2bYo9,0.0,0.0,0.0
56965,2015-06-25,8gOqn0E2,0.0,0.0,0.0
30139,2015-06-25,xWoYJvOK,0.0,0.0,0.0
1498,2015-06-25,8x3zb73k,0.0,0.0,0.0
52360,2015-06-25,JBEyyJE8,0.0,0.0,0.0
24778,2015-06-25,N6Ok6Wox,0.0,0.0,0.0
37620,2015-06-25,m0oWRQ3G,0.0,0.0,0.0
63358,2015-06-25,8gOqNrE2,0.0,0.0,0.0
10109,2015-06-25,B1oXymOV,0.0,0.0,0.0
41669,2015-06-25,JGoNb6oL,0.0,0.0,0.0
2529,2015-06-25,JBEy0aO8,0.0,0.0,0.0
34705,2015-06-25,N6OkXmEx,0.0,0.0,0.0
63071,2015-06-25,WeEe7eoa,0.0,0.0,0.0
4599,2015-06-25,1JEbg73R,0.0,0.0,0.0
58285,2015-06-25,8xExRWo0,0.0,0.0,0.0
25966,2015-06-25,qN3glYoA,0.0,0.0,0.0
12222,2015-06-25,JBEyG0o8,0.0,0.0,0.0
63544,2015-06-25,1JEbXYoR,0.0,0.0,0.0
5028,2015-06-25,8KoAeo6Z,0.0,0.0,0.0
63223,2015-06-25,9JoPaeO8,0.0,0.0,0.0
10567,2015-06-25,xWoY6vOK,0.0,0.0,0.0
19524,2015-06-25,ZBEn9vOY,0.0,0.0,0.0
28024,2015-06-25,1m3MJ6oB,0.0,0.0,0.0
22131,2015-06-25,ZBEnpYoY,0.0,0.0,0.0
27449,2015-06-25,1JEbM4OR,0.0,0.0,0.0
5227,2015-06-25,JBEyPXO8,0.0,0.0,0.0
49478,2015-06-25,V430l53B,0.0,0.0,0.0
43217,2015-06-25,XJ3rmpER,0.0,0.0,0.0
67480,2015-06-25,9JoP50O8,0.0,0.0,0.0
53444,2015-06-25,wmo7qbEq,0.0,0.0,0.0
4286,2015-06-25,ekE4vNo2,0.0,0.0,0.0
19377,2015-06-25,dj3dJrO9,0.0,0.0,0.0
55905,2015-06-25,KAoKQZEg,0.0,0.0,0.0
66467,2015-06-25,njoZ1D3r,0.0,0.0,0.0
18610,2015-06-25,WwOa4YoB,0.0,0.0,0.0
64939,2015-06-25,0j3L2NOr,0.0,0.0,0.0
56123,2015-06-25,Y1EmJ93w,0.0,0.0,0.0
49378,2015-06-25,9JoP8jo8,0.0,0.0,0.0
62122,2015-06-25,eVOBykoj,0.0,0.0,0.0
51377,2015-06-25,B1oX8moV,0.0,0.0,0.0
65526,2015-06-25,B1oXLqoV,0.0,0.0,0.0
59426,2015-06-25,wmo7W2oq,0.0,0.0,0.0
34253,2015-06-25,6K3lLk3z,0.0,0.0,0.0
32925,2015-06-25,JGoNYa3L,0.0,0.0,0.0
41491,2015-06-25,we396vok,0.0,0.0,0.0
22479,2015-06-25,dj3dX539,0.0,0.0,0.0
42400,2015-06-25,ekE4N0o2,0.0,0.0,0.0
48214,2015-06-25,ydEj4VoW,0.0,0.0,0.0
19000,2015-06-25,Pk3wyDOd,0.0,0.0,0.0
20562,2015-06-25,0ZEDL8ED,0.0,0.0,0.0
70281,2015-06-25,dj3dNLO9,0.0,0.0,0.0
36174,2015-06-25,0ZED9B3D,0.0,0.0,0.0
1821,2015-06-25,rJoQGvEV,0.0,0.0,0.0
36024,2015-06-25,ydEjjPEW,0.0,0.0,0.0
25125,2015-06-25,6Wo228o9,0.0,0.0,0.0
17124,2015-06-25,wmo71vEq,0.0,0.0,0.0
24175,2015-06-25,ekE4d6E2,0.0,0.0,0.0
51434,2015-06-25,VpoG9QEr,0.0,0.0,0.0
5199,2015-06-25,8x3zVQ3k,0.0,0.0,0.0
13328,2015-06-25,Y1Emq9Ew,0.0,0.0,0.0
30320,2015-06-25,WeEe6W3a,0.0,0.0,0.0
56202,2015-06-25,8gOqD4o2,0.0,0.0,0.0
17715,2015-06-25,8KoAJzO6,0.0,0.0,0.0
4305,2015-06-25,xWoYdG3K,0.0,0.0,0.0
16002,2015-06-25,p038RaOm,0.0,0.0,0.0
73659,2015-06-25,9JoPqZO8,0.0,0.0,0.0
34913,2015-06-25,JGoNvboL,0.0,0.0,0.0
50604,2015-06-25,XJ3rWYoR,0.0,0.0,0.0
57181,2015-06-25,WeEeWdoa,0.0,0.0,0.0
41789,2015-06-25,rJoQzAOV,0.0,0.0,0.0
52915,2015-06-25,xWoY7dEK,0.0,0.0,0.0
61574,2015-06-25,XJ3r6m3R,0.0,0.0,0.0
49214,2015-06-25,B1oXV6EV,0.0,0.0,0.0
37,2015-06-25,Y1EmrJ3w,0.0,0.0,0.0
64747,2015-06-25,6VOpAQEL,0.0,0.0,0.0
21587,2015-06-25,WwOazzEB,0.0,0.0,0.0
70608,2015-06-25,rNo6KgO6,0.0,0.0,0.0
54138,2015-06-25,we39Al3k,0.0,0.0,0.0
44403,2015-06-25,Pk3wKx3d,0.0,0.0,0.0
49333,2015-06-25,v5oJKbOB,0.0,0.0,0.0
4372,2015-06-25,8KoA65O6,0.0,0.0,0.0
69472,2015-06-25,Y1Em5WEw,0.0,0.0,0.0
54442,2015-06-25,lnORw6EN,0.0,0.0,0.0
54427,2015-06-25,ekE4PNE2,0.0,0.0,0.0
61389,2015-06-25,0ZEDKkOD,0.0,0.0,0.0
61537,2015-06-25,dj3dJLO9,0.0,0.0,0.0
62373,2015-06-25,ZBEnyGOY,0.0,0.0,0.0
3747,2015-06-25,WeEe2m3a,0.0,0.0,0.0
39145,2015-06-25,ydEj99OW,0.0,0.0,0.0
48820,2015-06-25,eVOBbJOj,0.0,0.0,0.0
64062,2015-06-25,6K3lkeEz,0.0,0.0,0.0
34628,2015-06-25,ydEjAeOW,0.0,0.0,0.0
40784,2015-06-25,Pk3wr9Ed,0.0,0.0,0.0
63214,2015-06-25,m0oWY1EG,0.0,0.0,0.0
7019,2015-06-25,WwOaewOB,0.0,0.0,0.0
12089,2015-06-25,8KoA15o6,0.0,0.0,0.0
42461,2015-06-25,Pk3wZ5Ed,0.0,0.0,0.0
30823,2015-06-25,8xExpWE0,0.0,0.0,0.0
15456,2015-06-25,B1oXrqEV,0.0,0.0,0.0
20848,2015-06-25,N6Okam3x,0.0,0.0,0.0
61276,2015-06-25,geEVK53z,0.0,0.0,0.0
44026,2015-06-25,6K3lPk3z,0.0,0.0,0.0
69306,2015-06-25,njoZ5X3r,0.0,0.0,0.0
32806,2015-06-25,6K3l15oz,0.0,0.0,0.0
19592,2015-06-25,B1oX7l3V,0.0,0.0,0.0
1569,2015-06-25,rJoQeAoV,0.0,0.0,0.0
39273,2015-06-25,XJ3rgRoR,0.0,0.0,0.0
2588,2015-06-25,1JEb6eER,0.0,0.0,0.0
53490,2015-06-25,WwOakY3B,0.0,0.0,0.0
40418,2015-06-25,0ZEDj7oD,0.0,0.0,0.0
28403,2015-06-25,VpoGrg3r,0.0,0.0,0.0
24164,2015-06-25,ekE4JLo2,0.0,0.0,0.0
51935,2015-06-25,B1oXqQOV,0.0,0.0,0.0
14500,2015-06-25,Y1EmK7ow,0.0,0.0,0.0
39641,2015-06-25,ZBEnQaOY,0.0,0.0,0.0
50161,2015-06-25,ZBEndKoY,0.0,0.0,0.0
41299,2015-06-25,nkOva8oB,0.0,0.0,0.0
34178,2015-06-25,1m3MJDoB,0.0,0.0,0.0
33880,2015-06-25,B1oXNdEV,0.0,0.0,0.0
13012,2015-06-25,Y1EmAEwG,0.0,0.0,0.0
60169,2015-06-25,rJoQpa3V,0.0,0.0,0.0
72153,2015-06-25,0ZEDZ4oD,0.0,0.0,0.0
32817,2015-06-25,JBEyR138,0.0,0.0,0.0
20421,2015-06-25,KAoKa9Eg,0.0,0.0,0.0
49785,2015-06-25,eVOBl63j,0.0,0.0,0.0
16144,2015-06-25,we39ZAok,0.0,0.0,0.0
24799,2015-06-25,6VOpaBEL,0.0,0.0,0.0
13644,2015-06-25,8x3zNb3k,0.0,0.0,0.0
8879,2015-06-25,8xEx44E0,0.0,0.0,0.0
40242,2015-06-25,WeEewoab,0.0,0.0,0.0
58173,2015-06-25,nkOv473B,0.0,0.0,0.0
44072,2015-06-25,rJoQ59oV,0.0,0.0,0.0
34039,2015-06-25,B1oXdQoV,0.0,0.0,0.0
40823,2015-06-25,we39kvOk,0.0,0.0,0.0
8869,2015-06-25,7RO5MrOq,0.0,0.0,0.0
46850,2015-06-25,eVOB5Loj,0.0,0.0,0.0
29807,2015-06-25,eVOBwLEj,0.0,0.0,0.0
67020,2015-06-25,0j3LLx3r,0.0,0.0,0.0
31042,2015-06-25,1m3MxLEB,0.0,0.0,0.0
63279,2015-06-25,ZBEn4ZoY,0.0,0.0,0.0
24241,2015-06-25,m0oWelEG,0.0,0.0,0.0
57141,2015-06-25,wmo77Roq,0.0,0.0,0.0
25349,2015-06-25,p038dX3m,0.0,0.0,0.0
38346,2015-06-25,eVOBDa3j,0.0,0.0,0.0
69101,2015-06-25,7RO5pnoq,0.0,0.0,0.0
56244,2015-06-25,XJ3rvZ3R,0.0,0.0,0.0
8626,2015-06-25,VpoGM7Er,0.0,0.0,0.0
64569,2015-06-25,xWoYRrOK,0.0,0.0,0.0
20149,2015-06-25,1m3Mw9OB,0.0,0.0,0.0
61963,2015-06-25,B1oXK63V,0.0,0.0,0.0
69595,2015-06-25,lnOR6LON,0.0,0.0,0.0
9348,2015-06-25,1m3MP6EB,0.0,0.0,0.0
63810,2015-06-25,1m3MdZEB,0.0,0.0,0.0
57405,2015-06-25,WwOaww3B,0.0,0.0,0.0
30613,2015-06-25,v5oJmd3B,0.0,0.0,0.0
15370,2015-06-25,ydEjZ2EW,0.0,0.0,0.0
7753,2015-06-25,rNo6Bdo6,0.0,0.0,0.0
30491,2015-06-25,xWoYYAoK,0.0,0.0,0.0
7344,2015-06-25,8x3zYLEk,0.0,0.0,0.0
61199,2015-06-25,VpoGBA3r,0.0,0.0,0.0
7708,2015-06-25,lnOR4q3N,0.0,0.0,0.0
36260,2015-06-25,qN3gb2EA,0.0,0.0,0.0
35071,2015-06-25,9JoPV5E8,0.0,0.0,0.0
19140,2015-06-25,rJoQ9loV,0.0,0.0,0.0
73308,2015-06-25,ZBEnKY3Y,0.0,0.0,0.0
45567,2015-06-25,njoZrvor,0.0,0.0,0.0
19113,2015-06-25,6Wo2pGE9,0.0,0.0,0.0
72016,2015-06-25,N6Ok0qEx,0.0,0.0,0.0
30067,2015-06-25,0j3LK6Er,0.0,0.0,0.0
26558,2015-06-25,B1oXWY3V,0.0,0.0,0.0
32200,2015-06-25,XJ3rR3R5,0.0,0.0,0.0
8383,2015-06-25,dj3dXL39,0.0,0.0,0.0
51140,2015-06-25,8gOqLAo2,0.0,0.0,0.0
4096,2015-06-25,6VOpXqOL,0.0,0.0,0.0
44194,2015-06-25,geEVeBOz,0.0,0.0,0.0
36128,2015-06-25,qN3gK03A,0.0,0.0,0.0
13689,2015-06-25,JGoNqk3L,0.0,0.0,0.0
50345,2015-06-25,qN3gdzoA,0.0,0.0,0.0
32959,2015-06-25,wmo7BG3q,0.0,0.0,0.0
28523,2015-06-25,njoZPyEr,0.0,0.0,0.0
60861,2015-06-25,VpoGZP3r,0.0,0.0,0.0
2361,2015-06-25,8x3zRN3k,0.0,0.0,0.0
67080,2015-06-25,8x3zG9ok,0.0,0.0,0.0
20479,2015-06-25,geEVbBEz,0.0,0.0,0.0
13720,2015-06-25,0ZEDwlOD,0.0,0.0,0.0
69047,2015-06-25,6K3ln9Oz,0.0,0.0,0.0
10838,2015-06-25,Pk3wAqOd,0.0,0.0,0.0
6234,2015-06-25,V430Xb3B,0.0,0.0,0.0
15151,2015-06-25,XJ3rPYOR,0.0,0.0,0.0
35200,2015-06-25,8gOqw432,0.0,0.0,0.0
2212,2015-06-25,9JoP47o8,0.0,0.0,0.0
41457,2015-06-25,njoZGAOr,0.0,0.0,0.0
55576,2015-06-25,8KoAl436,0.0,0.0,0.0
2599,2015-06-25,ZBEnaqOY,0.0,0.0,0.0
41600,2015-06-25,rJoQLG3V,0.0,0.0,0.0
48732,2015-06-25,wmo79bEq,0.0,0.0,0.0
28395,2015-06-25,xWoYvKOK,0.0,0.0,0.0
24022,2015-06-25,6VOpWjoL,0.0,0.0,0.0
33136,2015-06-25,dj3dxN39,0.0,0.0,0.0
7489,2015-06-25,JBEy4WO8,0.0,0.0,0.0
19100,2015-06-25,XJ3r7RoR,0.0,0.0,0.0
71385,2015-06-25,rJoQ6WOV,0.0,0.0,0.0
40876,2015-06-25,1m3Mx9EB,0.0,0.0,0.0
70650,2015-06-25,8KoAQeo6,0.0,0.0,0.0
67976,2015-06-25,V4305yoB,0.0,0.0,0.0
41065,2015-06-25,geEVw53z,0.0,0.0,0.0
59891,2015-06-25,JBEyeBE8,0.0,0.0,0.0
18102,2015-06-25,nkOvRxOB,0.0,0.0,0.0
26112,2015-06-25,xWoYy9oK,0.0,0.0,0.0
33043,2015-06-25,KAoKlKOg,0.0,0.0,0.0
36135,2015-06-25,Pk3wVVEd,0.0,0.0,0.0
68348,2015-06-25,6Wo2MV39,0.0,0.0,0.0
5599,2015-06-25,8KoA0q36,0.0,0.0,0.0
21956,2015-06-25,geEVJzEz,0.0,0.0,0.0
58368,2015-06-25,JBEy50E8,0.0,0.0,0.0
32476,2015-06-25,rJoQvaOV,0.0,0.0,0.0
19659,2015-06-25,6VOp5QEL,0.0,0.0,0.0
44188,2015-06-25,6VOpxbOL,0.0,0.0,0.0
16008,2015-06-25,NbE1bk3J,0.0,0.0,0.0
13247,2015-06-25,ekE4X0E2,0.0,0.0,0.0
65240,2015-06-25,8xExm730,0.0,0.0,0.0
57637,2015-06-25,dj3dDA39,0.0,0.0,0.0
63038,2015-06-25,p03824Om,0.0,0.0,0.0
13446,2015-06-25,WwOa2NEB,0.0,0.0,0.0
6828,2015-06-25,B1oXpYoV,0.0,0.0,0.0
35186,2015-06-25,nkOvqXoB,0.0,0.0,0.0
61387,2015-06-25,8xEx8yE0,0.0,0.0,0.0
73018,2015-06-25,rNo6ma36,0.0,0.0,0.0
24914,2015-06-25,6Wo2Jwo9,0.0,0.0,0.0
9657,2015-06-25,qN3g2EAv,0.0,0.0,0.0
23625,2015-06-25,N6OkQW3x,0.0,0.0,0.0
54284,2015-06-25,XJ3rlmOR,0.0,0.0,0.0
68406,2015-06-25,qN3gyzOA,0.0,0.0,0.0
24469,2015-06-25,ekE4K6O2,0.0,0.0,0.0
58158,2015-06-25,0j3LAZor,0.0,0.0,0.0
33410,2015-06-25,xWoY9KoK,0.0,0.0,0.0
65116,2015-06-25,lnORYqoN,0.0,0.0,0.0
30027,2015-06-25,Pk3w2qEd,0.0,0.0,0.0
54645,2015-06-25,Y1Em1lEw,0.0,0.0,0.0
59932,2015-06-25,1m3MpYEB,0.0,0.0,0.0
51036,2015-06-25,njoZXBEr,0.0,0.0,0.0
34418,2015-06-25,WeEePVOa,0.0,0.0,0.0
51874,2015-06-25,6Wo2GbO9,0.0,0.0,0.0
64144,2015-06-25,NbE1mzEJ,0.0,0.0,0.0
53248,2015-06-25,6K3lQKoz,0.0,0.0,0.0
20389,2015-06-25,8xExJeo0,0.0,0.0,0.0
65200,2015-06-25,9JoPmqO8,0.0,0.0,0.0
32815,2015-06-25,KAoK693g,0.0,0.0,0.0
32008,2015-06-25,VpoGnr3r,0.0,0.0,0.0
43868,2015-06-25,Pk3wvxEd,0.0,0.0,0.0
61576,2015-06-25,v5oJxBEB,0.0,0.0,0.0
52458,2015-06-25,1m3MNboB,0.0,0.0,0.0
12409,2015-06-25,Y1EmWmow,0.0,0.0,0.0
62022,2015-06-25,1JEb9mOR,0.0,0.0,0.0
29815,2015-06-25,xWoYgdEK,0.0,0.0,0.0
28357,2015-06-25,8KoAN6O6,0.0,0.0,0.0
42274,2015-06-25,B1oXk63V,0.0,0.0,0.0
56201,2015-06-25,dj3d6rO9,0.0,0.0,0.0
65177,2015-06-25,6K3l59oz,0.0,0.0,0.0
13202,2015-06-25,7RO5DXoq,0.0,0.0,0.0
58015,2015-06-25,ekE4Qz32,0.0,0.0,0.0
74276,2015-06-25,njoZLBEr,0.0,0.0,0.0
62747,2015-06-25,eVOBPw3j,0.0,0.0,0.0
16621,2015-06-25,wmo7Z73q,0.0,0.0,0.0
14801,2015-06-25,WeEek6oa,0.0,0.0,0.0
59850,2015-06-25,6Wo2d8E9,0.0,0.0,0.0
72846,2015-06-25,8gOqKD32,0.0,0.0,0.0
19476,2015-06-25,6Wo2YN39,0.0,0.0,0.0
64663,2015-06-25,6VOp4BOL,0.0,0.0,0.0
46797,2015-06-25,8x3zmzEk,0.0,0.0,0.0
51342,2015-06-25,B1oXeYOV,0.0,0.0,0.0
39474,2015-06-25,VpoGLROr,0.0,0.0,0.0
34070,2015-06-25,V430a7oB,0.0,0.0,0.0
64719,2015-06-25,8x3zA9Ek,0.0,0.0,0.0
24178,2015-06-25,nkOvPX3B,0.0,0.0,0.0
55214,2015-06-25,xWoYzMOK,0.0,0.0,0.0
67160,2015-06-25,7RO5YrOq,0.0,0.0,0.0
13210,2015-06-25,Pk3wpwod,0.0,0.0,0.0
59339,2015-06-25,v5oJ7AOB,0.0,0.0,0.0
29077,2015-06-25,VpoGGAor,0.0,0.0,0.0
66964,2015-06-25,eVOBnpOj,0.0,0.0,0.0
37143,2015-06-25,p038BDOm,0.0,0.0,0.0
16195,2015-06-25,Y1EmBV3w,0.0,0.0,0.0
54551,2015-06-25,V430D43B,0.0,0.0,0.0
63926,2015-06-25,ydEj27EW,0.0,0.0,0.0
65411,2015-06-25,6Wo2Rbo9,0.0,0.0,0.0
58125,2015-06-25,wmo7z73q,0.0,0.0,0.0
32084,2015-06-25,6K3l0e3z,0.0,0.0,0.0
69089,2015-06-25,8x3zPZOk,0.0,0.0,0.0
28817,2015-06-25,6Wo29y39,0.0,0.0,0.0
56743,2015-06-25,geEVkv3z,0.0,0.0,0.0
13310,2015-06-25,rJoQMAoV,0.0,0.0,0.0
434,2015-06-25,qN3gZBEA,0.0,0.0,0.0
41766,2015-06-25,ekE4eK32,0.0,0.0,0.0
37629,2015-06-25,1m3MaY3B,0.0,0.0,0.0
67936,2015-06-25,ekE4az32,0.0,0.0,0.0
11366,2015-06-25,NbE1V83J,0.0,0.0,0.0
13990,2015-06-25,WeEeGRoa,0.0,0.0,0.0
67509,2015-06-25,geEVBEzy,0.0,0.0,0.0
56466,2015-06-25,6VOpLmOL,0.0,0.0,0.0
6027,2015-06-25,p038w8Em,0.0,0.0,0.0
37486,2015-06-25,1JEbbJER,0.0,0.0,0.0
65802,2015-06-25,Pk3wYwOd,0.0,0.0,0.0
340,2015-06-25,m0oWGwoG,0.0,0.0,0.0
25194,2015-06-25,njoZJorY,0.0,0.0,0.0
57594,2015-06-25,N6OkVvox,0.0,0.0,0.0
45768,2015-06-25,p038qgom,0.0,0.0,0.0
39858,2015-06-25,dj3dV5O9,0.0,0.0,0.0
29248,2015-06-25,8x3zKQok,0.0,0.0,0.0
967,2015-06-25,qN3gJ2EA,0.0,0.0,0.0
52169,2015-06-25,rNo6rqo6,0.0,0.0,0.0
27905,2015-06-25,NbE11REJ,0.0,0.0,0.0
73172,2015-06-25,9JoPz7E8,0.0,0.0,0.0
72128,2015-06-25,nkOvMZoB,0.0,0.0,0.0
55770,2015-06-25,nkOvJ8OB,0.0,0.0,0.0
46274,2015-06-25,v5oJjyoB,0.0,0.0,0.0
4840,2015-06-25,B1oXlNoV,0.0,0.0,0.0
7063,2015-06-25,njoZAb3r,0.0,0.0,0.0
12201,2015-06-25,rNo6Yg36,0.0,0.0,0.0
13927,2015-06-25,0j3LgvEr,0.0,0.0,0.0
16524,2015-06-25,6Wo2a639,0.0,0.0,0.0
32293,2015-06-25,Pk3wmwOd,0.0,0.0,0.0
24800,2015-06-25,9JoPKv38,0.0,0.0,0.0
56126,2015-06-25,8gOq8no2,0.0,0.0,0.0
52709,2015-06-25,KAoK96Eg,0.0,0.0,0.0
47004,2015-06-25,KAoKeREg,0.0,0.0,0.0
45885,2015-06-25,VpoGgdor,0.0,0.0,0.0
17566,2015-06-25,XJ3r9RER,0.0,0.0,0.0
54295,2015-06-25,NbE1QmEJ,0.0,0.0,0.0
48935,2015-06-25,qN3gkz3A,0.0,0.0,0.0
59486,2015-06-25,Pk3wz5Ed,0.0,0.0,0.0
25183,2015-06-25,6K3lb9Oz,0.0,0.0,0.0
69078,2015-06-25,ZBEnraEY,0.0,0.0,0.0
46897,2015-06-25,6Wo2LYE9,0.0,0.0,0.0
32142,2015-06-25,8KoAaqo6,0.0,0.0,0.0
10720,2015-06-25,dj3dl739,0.0,0.0,0.0
30854,2015-06-25,8KoApz36,0.0,0.0,0.0
12914,2015-06-25,KAoKB3gm,0.0,0.0,0.0
49030,2015-06-25,JBEyp1O8,0.0,0.0,0.0
70894,2015-06-25,VpoG7orY,0.0,0.0,0.0
68737,2015-06-25,qN3gpYoA,0.0,0.0,0.0
54286,2015-06-25,8x3zDbOk,0.0,0.0,0.0
47953,2015-06-25,v5oJlBEB,0.0,0.0,0.0
7177,2015-06-25,0ZEDglOD,0.0,0.0,0.0
15208,2015-06-25,1JEbGQ3R,0.0,0.0,0.0
9719,2015-06-25,1m3MYZ3B,0.0,0.0,0.0
53010,2015-06-25,1m3Ml9EB,0.0,0.0,0.0
27815,2015-06-25,6VOpRj3L,0.0,0.0,0.0
16208,2015-06-25,6Wo2Zyo9,0.0,0.0,0.0
3630,2015-06-25,7RO5QnOq,0.0,0.0,0.0
41709,2015-06-25,7RO5mnOq,0.0,0.0,0.0
44056,2015-06-25,7RO5vjEq,0.0,0.0,0.0
43288,2015-06-25,8KoA4536,0.0,0.0,0.0
22053,2015-06-25,8KoAnaO6,0.0,0.0,0.0
44149,2015-06-25,8gOq01o2,0.0,0.0,0.0
50462,2015-06-25,8gOqA5O2,0.0,0.0,0.0
27587,2015-06-25,8x3zdNOk,0.0,0.0,0.0
68837,2015-06-25,9JoP9QO8,0.0,0.0,0.0
29724,2015-06-25,JGoNGdOL,0.0,0.0,0.0
68312,2015-06-25,JGoNVBoL,0.0,0.0,0.0
70630,2015-06-25,JGoNkOL2,0.0,0.0,0.0
26183,2015-06-25,KAoKGRog,0.0,0.0,0.0
64367,2015-06-25,N6Okyp3x,0.0,0.0,0.0
24766,2015-06-25,VpoG7vor,0.0,0.0,0.0
29368,2015-06-25,WeEeAWEa,0.0,0.0,0.0
24028,2015-06-25,WeEeNw3a,0.0,0.0,0.0
29766,2015-06-25,WeEewmoa,0.0,0.0,0.0
37224,2015-06-25,XJ3r1bER,0.0,0.0,0.0
27568,2015-06-25,XJ3r5ZER,0.0,0.0,0.0
49411,2015-06-25,ZBEnjpEY,0.0,0.0,0.0
2898,2015-06-25,dj3dnLO9,0.0,0.0,0.0
4605,2015-06-25,dj3dqNo9,0.0,0.0,0.0
29818,2015-06-25,dj3dr7O9,0.0,0.0,0.0
73252,2015-06-25,dj3dzXO9,0.0,0.0,0.0
34279,2015-06-25,geEVDJoz,0.0,0.0,0.0
29230,2015-06-25,geEVQVOz,0.0,0.0,0.0
63209,2015-06-25,geEVYZOz,0.0,0.0,0.0
42791,2015-06-25,geEVr5Ez,0.0,0.0,0.0
52069,2015-06-25,njoZ2Aor,0.0,0.0,0.0
18161,2015-06-25,njoZ7yOr,0.0,0.0,0.0
5978,2015-06-25,njoZZ1or,0.0,0.0,0.0
54533,2015-06-25,nkOv2wOB,0.0,0.0,0.0
35309,2015-06-25,p038JvOm,0.0,0.0,0.0
9769,2015-06-25,rJoQrqOV,0.0,0.0,0.0
56065,2015-06-25,v5oJR8oB,0.0,0.0,0.0
278,2015-06-25,we39JDok,0.0,0.0,0.0
11635,2015-06-25,wmo78GOq,0.0,0.0,0.0
56358,2015-06-25,wmo7q7Eq,0.0,0.0,0.0
6930,2015-06-25,8x3zwbok,0.0,0.0,0.0
12769,2015-06-25,0ZEDrGoD,0.0,0.0,0.0
56131,2015-06-25,8KoAeYo6,0.0,0.0,0.0
65980,2015-06-25,JBEy91E8,0.0,0.0,0.0
64357,2015-06-25,V430q1oB,0.0,0.0,0.0
10857,2015-06-25,ydEjDdoW,0.0,0.0,0.0
72674,2015-06-25,NbE1wPoJ,0.0,0.0,0.0
18120,2015-06-25,we398lEk,0.0,0.0,0.0
40837,2015-06-25,ydEjP1oW,0.0,0.0,0.0
69148,2015-06-25,rNo6qq36,0.0,0.0,0.0
65583,2015-06-25,0ZEDdkED,0.0,0.0,0.0
65968,2015-06-25,8x3z5bEk,0.0,0.0,0.0
42057,2015-06-25,eVOBGeEj,0.0,0.0,0.0
31225,2015-06-25,WwOa10OB,0.0,0.0,0.0
14124,2015-06-25,N6OkWWOx,0.0,0.0,0.0
28056,2015-06-25,B1oXabOV,0.0,0.0,0.0
42168,2015-06-25,0j3Lpj3r,0.0,0.0,0.0
62568,2015-06-25,p038VvOm,0.0,0.0,0.0
28360,2015-06-25,m0oWVd3G,0.0,0.0,0.0
74212,2015-06-25,8x3zJL3k,0.0,0.0,0.0
45874,2015-06-25,v5oJ2JoB,0.0,0.0,0.0
43555,2015-06-25,8x3zx2Ok,0.0,0.0,0.0
11402,2015-06-25,9JoP1QO8,0.0,0.0,0.0
52798,2015-06-25,Pk3wvaEd,0.0,0.0,0.0
13074,2015-06-25,p038ZeOm,0.0,0.0,0.0
7912,2015-06-25,dj3d57o9,0.0,0.0,0.0
34863,2015-06-25,nkOvDl3B,0.0,0.0,0.0
